dataset,layer_name,cosine_similarity,type,mode
Cars,model.visual.transformer.resblocks.2.mlp.c_fc,0.39936813712120056,tot,true
Cars,model.visual.transformer.resblocks.2.mlp.c_proj,0.9803011417388916,cross,true
Cars,model.visual.transformer.resblocks.2.mlp.c_proj,0.9520770907402039,corr,true
Cars,model.visual.transformer.resblocks.2.mlp.c_proj,0.9953287243843079,drift,true
Cars,model.visual.transformer.resblocks.2.mlp.c_proj,0.9433349967002869,tot,true
Cars,model.visual.transformer.resblocks.3.attn.q,0.6445439457893372,cross,true
Cars,model.visual.transformer.resblocks.3.attn.q,0.8315867781639099,corr,true
Cars,model.visual.transformer.resblocks.3.attn.q,0.9910280704498291,drift,true
Cars,model.visual.transformer.resblocks.3.attn.q,0.49839919805526733,tot,true
Cars,model.visual.transformer.resblocks.3.attn.k,0.9580153822898865,cross,true
Cars,model.visual.transformer.resblocks.3.attn.k,0.5077871084213257,corr,true
Cars,model.visual.transformer.resblocks.3.attn.k,0.9910973906517029,drift,true
Cars,model.visual.transformer.resblocks.3.attn.k,0.45565834641456604,tot,true
Cars,model.visual.transformer.resblocks.3.attn.v,0.9838786721229553,cross,true
Cars,model.visual.transformer.resblocks.3.attn.v,0.42785489559173584,corr,true
Cars,model.visual.transformer.resblocks.3.attn.v,0.9911781549453735,drift,true
Cars,model.visual.transformer.resblocks.3.attn.v,0.4750545620918274,tot,true
Cars,model.visual.transformer.resblocks.3.attn.o,0.8207785487174988,cross,true
Cars,model.visual.transformer.resblocks.3.attn.o,0.7130343914031982,corr,true
Cars,model.visual.transformer.resblocks.3.attn.o,0.981667160987854,drift,true
Cars,model.visual.transformer.resblocks.3.attn.o,0.6212840676307678,tot,true
Cars,model.visual.transformer.resblocks.3.mlp.c_fc,0.9821688532829285,cross,true
Cars,model.visual.transformer.resblocks.3.mlp.c_fc,0.6470230221748352,corr,true
Cars,model.visual.transformer.resblocks.3.mlp.c_fc,0.9886215329170227,drift,true
Cars,model.visual.transformer.resblocks.3.mlp.c_fc,0.6885911226272583,tot,true
Cars,model.visual.transformer.resblocks.3.mlp.c_proj,0.9544757008552551,cross,true
Cars,model.visual.transformer.resblocks.3.mlp.c_proj,0.9258379936218262,corr,true
Cars,model.visual.transformer.resblocks.3.mlp.c_proj,0.9945693016052246,drift,true
Cars,model.visual.transformer.resblocks.3.mlp.c_proj,0.9062029123306274,tot,true
Cars,model.visual.transformer.resblocks.4.attn.q,0.8046289086341858,cross,true
Cars,model.visual.transformer.resblocks.4.attn.q,0.7837857007980347,corr,true
Cars,model.visual.transformer.resblocks.4.attn.q,0.9891263246536255,drift,true
Cars,model.visual.transformer.resblocks.4.attn.q,0.5594943761825562,tot,true
Cars,model.visual.transformer.resblocks.4.attn.k,0.8569778203964233,cross,true
Cars,model.visual.transformer.resblocks.4.attn.k,0.6234096884727478,corr,true
Cars,model.visual.transformer.resblocks.4.attn.k,0.9890904426574707,drift,true
Cars,model.visual.transformer.resblocks.4.attn.k,0.4945293962955475,tot,true
Cars,model.visual.transformer.resblocks.4.attn.v,0.8110727071762085,cross,true
Cars,model.visual.transformer.resblocks.4.attn.v,0.40185239911079407,corr,true
Cars,model.visual.transformer.resblocks.4.attn.v,0.9891473650932312,drift,true
Cars,model.visual.transformer.resblocks.4.attn.v,0.5718666315078735,tot,true
Cars,model.visual.transformer.resblocks.4.attn.o,0.8872005343437195,cross,true
Cars,model.visual.transformer.resblocks.4.attn.o,0.7155672311782837,corr,true
Cars,model.visual.transformer.resblocks.4.attn.o,0.9768108129501343,drift,true
Cars,model.visual.transformer.resblocks.4.attn.o,0.6171232461929321,tot,true
Cars,model.visual.transformer.resblocks.4.mlp.c_fc,0.9487032294273376,cross,true
Cars,model.visual.transformer.resblocks.4.mlp.c_fc,0.7656844258308411,corr,true
Cars,model.visual.transformer.resblocks.4.mlp.c_fc,0.9867998361587524,drift,true
Cars,model.visual.transformer.resblocks.4.mlp.c_fc,0.8405147790908813,tot,true
Cars,model.visual.transformer.resblocks.4.mlp.c_proj,0.9626597166061401,cross,true
Cars,model.visual.transformer.resblocks.4.mlp.c_proj,0.9157536029815674,corr,true
Cars,model.visual.transformer.resblocks.4.mlp.c_proj,0.9888887405395508,drift,true
Cars,model.visual.transformer.resblocks.4.mlp.c_proj,0.9051996469497681,tot,true
Cars,model.visual.transformer.resblocks.5.attn.q,0.8752915859222412,cross,true
Cars,model.visual.transformer.resblocks.5.attn.q,0.7921416163444519,corr,true
Cars,model.visual.transformer.resblocks.5.attn.q,0.986130952835083,drift,true
Cars,model.visual.transformer.resblocks.5.attn.q,0.6651840209960938,tot,true
Cars,model.visual.transformer.resblocks.5.attn.k,0.8217284679412842,cross,true
Cars,model.visual.transformer.resblocks.5.attn.k,0.513141930103302,corr,true
Cars,model.visual.transformer.resblocks.5.attn.k,0.9860976338386536,drift,true
Cars,model.visual.transformer.resblocks.5.attn.k,0.49332672357559204,tot,true
Cars,model.visual.transformer.resblocks.5.attn.v,0.5427671074867249,cross,true
Cars,model.visual.transformer.resblocks.5.attn.v,0.5068693161010742,corr,true
Cars,model.visual.transformer.resblocks.5.attn.v,0.9861039519309998,drift,true
Cars,model.visual.transformer.resblocks.5.attn.v,0.6481782793998718,tot,true
Cars,model.visual.transformer.resblocks.5.attn.o,0.9509210586547852,cross,true
Cars,model.visual.transformer.resblocks.5.attn.o,0.8479821085929871,corr,true
Cars,model.visual.transformer.resblocks.5.attn.o,0.9550037384033203,drift,true
Cars,model.visual.transformer.resblocks.5.attn.o,0.8256303071975708,tot,true
Cars,model.visual.transformer.resblocks.5.mlp.c_fc,0.9555317759513855,cross,true
Cars,model.visual.transformer.resblocks.5.mlp.c_fc,0.821570873260498,corr,true
Cars,model.visual.transformer.resblocks.5.mlp.c_fc,0.9863664507865906,drift,true
Cars,model.visual.transformer.resblocks.5.mlp.c_fc,0.8927841782569885,tot,true
Cars,model.visual.transformer.resblocks.5.mlp.c_proj,0.958598792552948,cross,true
Cars,model.visual.transformer.resblocks.5.mlp.c_proj,0.8443014621734619,corr,true
Cars,model.visual.transformer.resblocks.5.mlp.c_proj,0.985908567905426,drift,true
Cars,model.visual.transformer.resblocks.5.mlp.c_proj,0.8440244197845459,tot,true
Cars,model.visual.transformer.resblocks.6.attn.q,0.8759382963180542,cross,true
Cars,model.visual.transformer.resblocks.6.attn.q,0.7425435781478882,corr,true
Cars,model.visual.transformer.resblocks.6.attn.q,0.9762992262840271,drift,true
Cars,model.visual.transformer.resblocks.6.attn.q,0.7171255350112915,tot,true
Cars,model.visual.transformer.resblocks.6.attn.k,0.6916673183441162,cross,true
Cars,model.visual.transformer.resblocks.6.attn.k,0.7687010169029236,corr,true
Cars,model.visual.transformer.resblocks.6.attn.k,0.9763433933258057,drift,true
Cars,model.visual.transformer.resblocks.6.attn.k,0.4467155933380127,tot,true
Cars,model.visual.transformer.resblocks.6.attn.v,0.7493891716003418,cross,true
Cars,model.visual.transformer.resblocks.6.attn.v,0.7532761096954346,corr,true
Cars,model.visual.transformer.resblocks.6.attn.v,0.9762909412384033,drift,true
Cars,model.visual.transformer.resblocks.6.attn.v,0.6767882704734802,tot,true
Cars,model.visual.transformer.resblocks.6.attn.o,0.9378527998924255,cross,true
Cars,model.visual.transformer.resblocks.6.attn.o,0.850010871887207,corr,true
Cars,model.visual.transformer.resblocks.6.attn.o,0.9450359344482422,drift,true
Cars,model.visual.transformer.resblocks.6.attn.o,0.7600232362747192,tot,true
Cars,model.visual.transformer.resblocks.6.mlp.c_fc,0.9652066826820374,cross,true
Cars,model.visual.transformer.resblocks.6.mlp.c_fc,0.8242541551589966,corr,true
Cars,model.visual.transformer.resblocks.6.mlp.c_fc,0.98658686876297,drift,true
Cars,model.visual.transformer.resblocks.6.mlp.c_fc,0.8539575338363647,tot,true
Cars,model.visual.transformer.resblocks.6.mlp.c_proj,0.9500296115875244,cross,true
Cars,model.visual.transformer.resblocks.6.mlp.c_proj,0.5143577456474304,corr,true
Cars,model.visual.transformer.resblocks.6.mlp.c_proj,0.9972763657569885,drift,true
Cars,model.visual.transformer.resblocks.6.mlp.c_proj,0.5487731099128723,tot,true
Cars,model.visual.transformer.resblocks.7.attn.q,0.8578674793243408,cross,true
Cars,model.visual.transformer.resblocks.7.attn.q,0.7296705842018127,corr,true
Cars,model.visual.transformer.resblocks.7.attn.q,0.9764994978904724,drift,true
Cars,model.visual.transformer.resblocks.7.attn.q,0.6217254996299744,tot,true
Cars,model.visual.transformer.resblocks.7.attn.k,0.7889300584793091,cross,true
Cars,model.visual.transformer.resblocks.7.attn.k,0.6924620866775513,corr,true
Cars,model.visual.transformer.resblocks.7.attn.k,0.9764537215232849,drift,true
Cars,model.visual.transformer.resblocks.7.attn.k,0.5436080098152161,tot,true
Cars,model.visual.transformer.resblocks.7.attn.v,0.48070400953292847,cross,true
Cars,model.visual.transformer.resblocks.7.attn.v,0.48892858624458313,corr,true
Cars,model.visual.transformer.resblocks.7.attn.v,0.9763856530189514,drift,true
Cars,model.visual.transformer.resblocks.7.attn.v,0.5899092555046082,tot,true
Cars,model.visual.transformer.resblocks.7.attn.o,0.9591109156608582,cross,true
Cars,model.visual.transformer.resblocks.7.attn.o,0.8700406551361084,corr,true
Cars,model.visual.transformer.resblocks.7.attn.o,0.9641050696372986,drift,true
Cars,model.visual.transformer.resblocks.7.attn.o,0.8049299716949463,tot,true
Cars,model.visual.transformer.resblocks.7.mlp.c_fc,0.9625029563903809,cross,true
Cars,model.visual.transformer.resblocks.7.mlp.c_fc,0.7940903306007385,corr,true
Cars,model.visual.transformer.resblocks.7.mlp.c_fc,0.9862160682678223,drift,true
Cars,model.visual.transformer.resblocks.7.mlp.c_fc,0.8026529550552368,tot,true
Cars,model.visual.transformer.resblocks.7.mlp.c_proj,0.9112544655799866,cross,true
Cars,model.visual.transformer.resblocks.7.mlp.c_proj,0.35699617862701416,corr,true
Cars,model.visual.transformer.resblocks.7.mlp.c_proj,1.001633644104004,drift,true
Cars,model.visual.transformer.resblocks.7.mlp.c_proj,0.6098088026046753,tot,true
Cars,model.visual.transformer.resblocks.8.attn.q,0.8274876475334167,cross,true
Cars,model.visual.transformer.resblocks.8.attn.q,0.6227945685386658,corr,true
Cars,model.visual.transformer.resblocks.8.attn.q,0.9787605404853821,drift,true
Cars,model.visual.transformer.resblocks.8.attn.q,0.6278905868530273,tot,true
Cars,model.visual.transformer.resblocks.8.attn.k,0.6916511058807373,cross,true
Cars,model.visual.transformer.resblocks.8.attn.k,0.7007818222045898,corr,true
Cars,model.visual.transformer.resblocks.8.attn.k,0.9788766503334045,drift,true
Cars,model.visual.transformer.resblocks.8.attn.k,0.3954615294933319,tot,true
Cars,model.visual.transformer.resblocks.8.attn.v,0.798867404460907,cross,true
Cars,model.visual.transformer.resblocks.8.attn.v,0.6523835062980652,corr,true
Cars,model.visual.transformer.resblocks.8.attn.v,0.9786996245384216,drift,true
Cars,model.visual.transformer.resblocks.8.attn.v,0.6883548498153687,tot,true
Cars,model.visual.transformer.resblocks.8.attn.o,0.9652808904647827,cross,true
Cars,model.visual.transformer.resblocks.8.attn.o,0.9138916730880737,corr,true
Cars,model.visual.transformer.resblocks.8.attn.o,0.9613703489303589,drift,true
Cars,model.visual.transformer.resblocks.8.attn.o,0.8793297410011292,tot,true
Cars,model.visual.transformer.resblocks.8.mlp.c_fc,0.955481767654419,cross,true
Cars,model.visual.transformer.resblocks.8.mlp.c_fc,0.7310449481010437,corr,true
Cars,model.visual.transformer.resblocks.8.mlp.c_fc,0.9836596250534058,drift,true
Cars,model.visual.transformer.resblocks.8.mlp.c_fc,0.7636139988899231,tot,true
Cars,model.visual.transformer.resblocks.8.mlp.c_proj,0.8940786719322205,cross,true
Cars,model.visual.transformer.resblocks.8.mlp.c_proj,0.6019027829170227,corr,true
Cars,model.visual.transformer.resblocks.8.mlp.c_proj,0.9863063097000122,drift,true
Cars,model.visual.transformer.resblocks.8.mlp.c_proj,0.6789525151252747,tot,true
Cars,model.visual.transformer.resblocks.9.attn.q,0.9456213712692261,cross,true
Cars,model.visual.transformer.resblocks.9.attn.q,0.33095741271972656,corr,true
Cars,model.visual.transformer.resblocks.9.attn.q,0.9779860973358154,drift,true
Cars,model.visual.transformer.resblocks.9.attn.q,0.3872935473918915,tot,true
Cars,model.visual.transformer.resblocks.9.attn.k,0.6255207657814026,cross,true
Cars,model.visual.transformer.resblocks.9.attn.k,0.6450890302658081,corr,true
Cars,model.visual.transformer.resblocks.9.attn.k,0.9783509373664856,drift,true
Cars,model.visual.transformer.resblocks.9.attn.k,0.6102368235588074,tot,true
Cars,model.visual.transformer.resblocks.9.attn.v,0.8956887722015381,cross,true
Cars,model.visual.transformer.resblocks.9.attn.v,0.6473488211631775,corr,true
Cars,model.visual.transformer.resblocks.9.attn.v,0.9779664874076843,drift,true
Cars,model.visual.transformer.resblocks.9.attn.v,0.6097691655158997,tot,true
Cars,model.visual.transformer.resblocks.9.attn.o,0.8620661497116089,cross,true
Cars,model.visual.transformer.resblocks.9.attn.o,0.7698773741722107,corr,true
Cars,model.visual.transformer.resblocks.9.attn.o,0.929004430770874,drift,true
Cars,model.visual.transformer.resblocks.9.attn.o,0.7740041017532349,tot,true
Cars,model.visual.transformer.resblocks.9.mlp.c_fc,0.8842718005180359,cross,true
Cars,model.visual.transformer.resblocks.9.mlp.c_fc,0.6301214694976807,corr,true
Cars,model.visual.transformer.resblocks.9.mlp.c_fc,0.972579836845398,drift,true
Cars,model.visual.transformer.resblocks.9.mlp.c_fc,0.7057894468307495,tot,true
Cars,model.visual.transformer.resblocks.9.mlp.c_proj,0.7476982474327087,cross,true
Cars,model.visual.transformer.resblocks.9.mlp.c_proj,0.27718818187713623,corr,true
Cars,model.visual.transformer.resblocks.9.mlp.c_proj,0.9630715847015381,drift,true
Cars,model.visual.transformer.resblocks.9.mlp.c_proj,0.5177941918373108,tot,true
Cars,model.visual.transformer.resblocks.10.attn.q,0.8628809452056885,cross,true
Cars,model.visual.transformer.resblocks.10.attn.q,0.13864636421203613,corr,true
Cars,model.visual.transformer.resblocks.10.attn.q,0.9802032113075256,drift,true
Cars,model.visual.transformer.resblocks.10.attn.q,0.33314448595046997,tot,true
Cars,model.visual.transformer.resblocks.10.attn.k,0.6591256856918335,cross,true
Cars,model.visual.transformer.resblocks.10.attn.k,0.4300685226917267,corr,true
Cars,model.visual.transformer.resblocks.10.attn.k,0.9804654121398926,drift,true
Cars,model.visual.transformer.resblocks.10.attn.k,0.5990610718727112,tot,true
Cars,model.visual.transformer.resblocks.10.attn.v,0.7026566863059998,cross,true
Cars,model.visual.transformer.resblocks.10.attn.v,0.41811656951904297,corr,true
Cars,model.visual.transformer.resblocks.10.attn.v,0.9803704023361206,drift,true
Cars,model.visual.transformer.resblocks.10.attn.v,0.5228827595710754,tot,true
Cars,model.visual.transformer.resblocks.10.attn.o,0.7105074524879456,cross,true
Cars,model.visual.transformer.resblocks.10.attn.o,0.4128260612487793,corr,true
Cars,model.visual.transformer.resblocks.10.attn.o,0.9431830644607544,drift,true
Cars,model.visual.transformer.resblocks.10.attn.o,0.7394051551818848,tot,true
Cars,model.visual.transformer.resblocks.10.mlp.c_fc,0.8685341477394104,cross,true
Cars,model.visual.transformer.resblocks.10.mlp.c_fc,0.39896631240844727,corr,true
Cars,model.visual.transformer.resblocks.10.mlp.c_fc,0.9848201870918274,drift,true
Cars,model.visual.transformer.resblocks.10.mlp.c_fc,0.6034325361251831,tot,true
Cars,model.visual.transformer.resblocks.10.mlp.c_proj,0.6929606199264526,cross,true
Cars,model.visual.transformer.resblocks.10.mlp.c_proj,0.11772062629461288,corr,true
Cars,model.visual.transformer.resblocks.10.mlp.c_proj,0.978326678276062,drift,true
Cars,model.visual.transformer.resblocks.10.mlp.c_proj,0.3277603089809418,tot,true
Cars,model.visual.transformer.resblocks.11.attn.q,0.9976862668991089,cross,true
Cars,model.visual.transformer.resblocks.11.attn.q,0.2071375548839569,corr,true
Cars,model.visual.transformer.resblocks.11.attn.q,0.9935650825500488,drift,true
Cars,model.visual.transformer.resblocks.11.attn.q,0.20346315205097198,tot,true
Cars,model.visual.transformer.resblocks.11.attn.k,0.8957902193069458,cross,true
Cars,model.visual.transformer.resblocks.11.attn.k,0.3333663046360016,corr,true
Cars,model.visual.transformer.resblocks.11.attn.k,0.9936457276344299,drift,true
Cars,model.visual.transformer.resblocks.11.attn.k,0.4158646762371063,tot,true
Cars,model.visual.transformer.resblocks.11.attn.v,0.24220748245716095,cross,true
Cars,model.visual.transformer.resblocks.11.attn.v,0.26647457480430603,corr,true
Cars,model.visual.transformer.resblocks.11.attn.v,0.9935353398323059,drift,true
Cars,model.visual.transformer.resblocks.11.attn.v,0.41278380155563354,tot,true
Cars,model.visual.transformer.resblocks.11.attn.o,0.9293627142906189,cross,true
Cars,model.visual.transformer.resblocks.11.attn.o,0.19972524046897888,corr,true
Cars,model.visual.transformer.resblocks.11.attn.o,0.9656815528869629,drift,true
Cars,model.visual.transformer.resblocks.11.attn.o,0.19885875284671783,tot,true
Cars,model.visual.transformer.resblocks.11.mlp.c_fc,0.9815202355384827,cross,true
Cars,model.visual.transformer.resblocks.11.mlp.c_fc,0.02076174132525921,corr,true
Cars,model.visual.transformer.resblocks.11.mlp.c_fc,0.9950476288795471,drift,true
Cars,model.visual.transformer.resblocks.11.mlp.c_fc,0.01402200199663639,tot,true
Cars,model.visual.transformer.resblocks.11.mlp.c_proj,0.979081928730011,cross,true
Cars,model.visual.transformer.resblocks.11.mlp.c_proj,0.21858274936676025,corr,true
Cars,model.visual.transformer.resblocks.11.mlp.c_proj,0.9964489340782166,drift,true
Cars,model.visual.transformer.resblocks.11.mlp.c_proj,0.20304948091506958,tot,true
DTD,model.visual.transformer.resblocks.0.attn.q,0.49280014634132385,cross,true
DTD,model.visual.transformer.resblocks.0.attn.q,0.7629316449165344,corr,true
DTD,model.visual.transformer.resblocks.0.attn.q,0.9944355487823486,drift,true
DTD,model.visual.transformer.resblocks.0.attn.q,0.2667512893676758,tot,true
DTD,model.visual.transformer.resblocks.0.attn.k,0.9505123496055603,cross,true
DTD,model.visual.transformer.resblocks.0.attn.k,0.38431796431541443,corr,true
DTD,model.visual.transformer.resblocks.0.attn.k,0.9953253269195557,drift,true
DTD,model.visual.transformer.resblocks.0.attn.k,0.3747580349445343,tot,true
DTD,model.visual.transformer.resblocks.0.attn.v,0.9825469255447388,cross,true
DTD,model.visual.transformer.resblocks.0.attn.v,0.3877700865268707,corr,true
DTD,model.visual.transformer.resblocks.0.attn.v,0.9954057931900024,drift,true
DTD,model.visual.transformer.resblocks.0.attn.v,0.47668585181236267,tot,true
DTD,model.visual.transformer.resblocks.0.attn.o,0.7195395827293396,cross,true
DTD,model.visual.transformer.resblocks.0.attn.o,0.9507244229316711,corr,true
DTD,model.visual.transformer.resblocks.0.attn.o,0.9881072640419006,drift,true
DTD,model.visual.transformer.resblocks.0.attn.o,0.7060279846191406,tot,true
DTD,model.visual.transformer.resblocks.0.mlp.c_fc,0.8974676728248596,cross,true
DTD,model.visual.transformer.resblocks.0.mlp.c_fc,0.8712179064750671,corr,true
DTD,model.visual.transformer.resblocks.0.mlp.c_fc,0.9988139271736145,drift,true
DTD,model.visual.transformer.resblocks.0.mlp.c_fc,0.7642878890037537,tot,true
DTD,model.visual.transformer.resblocks.0.mlp.c_proj,0.9671744704246521,cross,true
DTD,model.visual.transformer.resblocks.0.mlp.c_proj,0.9906378388404846,corr,true
DTD,model.visual.transformer.resblocks.0.mlp.c_proj,0.9980549216270447,drift,true
DTD,model.visual.transformer.resblocks.0.mlp.c_proj,0.9606167674064636,tot,true
DTD,model.visual.transformer.resblocks.1.attn.q,0.6986187696456909,cross,true
DTD,model.visual.transformer.resblocks.1.attn.q,0.7952206134796143,corr,true
DTD,model.visual.transformer.resblocks.1.attn.q,0.9969602227210999,drift,true
DTD,model.visual.transformer.resblocks.1.attn.q,0.6712074875831604,tot,true
DTD,model.visual.transformer.resblocks.1.attn.k,0.9373273849487305,cross,true
DTD,model.visual.transformer.resblocks.1.attn.k,0.7460095882415771,corr,true
DTD,model.visual.transformer.resblocks.1.attn.k,0.9970086216926575,drift,true
DTD,model.visual.transformer.resblocks.1.attn.k,0.707094669342041,tot,true
DTD,model.visual.transformer.resblocks.1.attn.v,0.9793714284896851,cross,true
DTD,model.visual.transformer.resblocks.1.attn.v,0.6339350938796997,corr,true
DTD,model.visual.transformer.resblocks.1.attn.v,0.9971896409988403,drift,true
DTD,model.visual.transformer.resblocks.1.attn.v,0.7151444554328918,tot,true
DTD,model.visual.transformer.resblocks.1.attn.o,0.8979676961898804,cross,true
DTD,model.visual.transformer.resblocks.1.attn.o,0.9487111568450928,corr,true
DTD,model.visual.transformer.resblocks.1.attn.o,0.9866263270378113,drift,true
DTD,model.visual.transformer.resblocks.1.attn.o,0.8631998300552368,tot,true
DTD,model.visual.transformer.resblocks.1.mlp.c_fc,0.9064386487007141,cross,true
DTD,model.visual.transformer.resblocks.1.mlp.c_fc,0.3130186200141907,corr,true
DTD,model.visual.transformer.resblocks.1.mlp.c_fc,0.9960588216781616,drift,true
DTD,model.visual.transformer.resblocks.1.mlp.c_fc,0.3609388470649719,tot,true
DTD,model.visual.transformer.resblocks.1.mlp.c_proj,0.9498334527015686,cross,true
DTD,model.visual.transformer.resblocks.1.mlp.c_proj,0.9614286422729492,corr,true
DTD,model.visual.transformer.resblocks.1.mlp.c_proj,0.9979516267776489,drift,true
DTD,model.visual.transformer.resblocks.1.mlp.c_proj,0.9590507745742798,tot,true
DTD,model.visual.transformer.resblocks.2.attn.q,0.6790080666542053,cross,true
DTD,model.visual.transformer.resblocks.2.attn.q,0.8212286233901978,corr,true
DTD,model.visual.transformer.resblocks.2.attn.q,0.9968749284744263,drift,true
DTD,model.visual.transformer.resblocks.2.attn.q,0.5421570539474487,tot,true
DTD,model.visual.transformer.resblocks.2.attn.k,0.9424989223480225,cross,true
DTD,model.visual.transformer.resblocks.2.attn.k,0.3991653323173523,corr,true
DTD,model.visual.transformer.resblocks.2.attn.k,0.9969057440757751,drift,true
DTD,model.visual.transformer.resblocks.2.attn.k,0.4544316232204437,tot,true
DTD,model.visual.transformer.resblocks.2.attn.v,0.9895055890083313,cross,true
DTD,model.visual.transformer.resblocks.2.attn.v,0.3285682797431946,corr,true
